data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6362880,356,IND65790,65790,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India), Labour Group (India)",6,,,0,60,"Southern Asia",India,Manipur,Thoubal,Kakching,Kakching,24.4973,93.9821,1,"Sangai Express",Subnational,"On 12 November, members of the Joint Non Government Voluntary Organisation (JNGVO) - Kakching, Kakching Keithel Apunba Ima Lup, United Organisations - Kakching, All Kakching Students' Union (AKSU), Traditional Boundary Protection Committee, Kakching and Kakching Lamkhai Bazar Business Welfare Board staged a protest in Kakching town (Thoubal district, Manipur) demanding protection of State integrity due to the Naga peace talks. [size=no report]",0,1574183712,IND
6362369,360,IDN1561,1561,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia), Health Workers (Indonesia)",6,,,0,60,"South-Eastern Asia",Indonesia,"South Kalimantan",Banjarmasin,Banjarmasin,Banjarmasin,-3.3244,114.591,1,Tribunnews,National,"On Nov 12, 2019, a group of pharmacy students held a peaceful protest in front of the local council building in Banjarmasin city, South Kalimantan province, demanded the government formulate pharmacy bills and acknowledge the importance of pharmacists. [size=no report]",0,1574180048,IDN
6362370,360,IDN1559,1559,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,"South-Eastern Asia",Indonesia,"South Sulawesi",Jeneponto,Binamu,Binamu,-5.6393,119.7473,1,Tribunnews,National,"On Nov 12, 2019, hundreds of people from Lebangmanai village held a peaceful protest in Binamu district, Jeneponto regency, South Sulawesi province, demanding the government annul the village election result as it was allegedly fraudulent. [size=hundreds]",0,1574180048,IDN
6340866,792,TUR10072,10072,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Turkey)","Students (Turkey), Government of Turkey (2016-), Police Forces of Turkey (2016-), Military Forces of Turkey (2016-) Gendarmerie",6,,,0,60,"Middle East",Turkey,Canakkale,Bayramic,,Bayramic,39.8086,26.6098,1,"Anadolu Agency",National,"On November 7, a group of students organised a demonstration march in Bayramic town center, Canakkale to raise awareness on childhood leukemia. Bayramic sub-governor, the police and gendarmerie chiefs of the town also participated in the event. [size=no report]",0,1574105867,TUR
6364419,804,UKR28685,28685,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Farmers (Ukraine)",6,,,0,60,Europe,Ukraine,Zaporizhia,Melitopol,,Novobohdanivka,47.0856,35.3253,2,061.ua,Subnational,"On 12 November, about 80-100 farmers blocked a road near Novobohdanivka, Zaporizhia, in protest against the lifting of the moratorium on land sale to foreigners. [size=about 80-100]",0,1574184061,UKR
6340357,368,IRQ21957,21957,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Missan,Amara,,Amara,31.8356,47.1448,1,"Twitter, Liveuamap, Al Mirbad, BBC News","Local partner-New media","On Nov 12, protesters reportedly shut down the Maysan oil company, as well as several government headquarters and entered Missan Univeristy, while also shutting down the bureau of the state-owned Iraqia News channel in Maysan province amid ongoing protests. [size=no report]",0,1574105866,IRQ
6340360,368,IRQ21963,21963,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Students (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Liveuamap, Twitter","Local partner-New media","On Nov 12, thousands of protesters including students returned to continue their sit-ins in Basra, and commended the Shiite leadership on supporting the protests. [size=thousands]",0,1574105866,IRQ
6362889,356,IND65791,65791,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Manipur,"Imphal East",Sawombung,"Keibi Leishangkhong",24.8801,94.0474,1,"Sangai Express",Subnational,"On 12 November, local residents staged a protest in Keibi Leishangkhong town of Sawombung (Imphal East district, Manipur) condemning any measures that can threaten the integrity and interests of Manipur as a result of the Naga peace talks. [size=no report]",0,1574183713,IND
6364425,642,ROU1112,1112,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Romania)","Labour Group (Romania)",6,,,0,60,Europe,Romania,Hunedoara,Mintia,,Mintia,45.9237,22.8486,1,Agerpres,National,"On 12 November, approximately 100 employees of the Mintia hydro power plant protested outside the plant, complaining about the lack of transparency in the scheme for raising the salaries. [size=approximately 100]",0,1574184061,ROM
6340361,368,IRQ21965,21965,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Military Forces of Iraq (2018-)",6,,,0,60,"Middle East",Iraq,Kerbala,Kerbala,,Kerbala,32.5979,44.0165,1,"Liveuamap, Twitter","Local partner-New media","On Nov 12, the first military protest in support of the general protests calling for employment and political change took place in Kerbala city. [size=no report]",0,1574105866,IRQ
6340362,368,IRQ21966,21966,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq), Teachers (Iraq)",6,,,0,60,"Middle East",Iraq,Wassit,Kut,,Kut,32.5056,45.8247,1,"Al Mirbad, Iraq News Gazette",National,"On Nov 12, hundreds of people and teaching staff streamed into the streets and shut down schools and public offices in Kut city in support of the protests. [size=hundreds]",0,1574105866,IRQ
6362893,524,NEP7144,7144,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Nepal)",,6,,,0,60,"Southern Asia",Nepal,Central,Bagmati,Bhaktapur,Nagarkot,27.7177,85.5057,1,Setopati,National,"On November 12, locals gathered and protested in Nagarkot city (Bhaktapur district, Bagmati), and also pasted anti-defamatory posters of the head contractor of Shailung Construction in the area. The protest was to exert pressure on Shailung construction to blacktop the Kamalbinayak-Nagarkot road segment without delay. [size=no report]",0,1574183713,NPL
6362640,50,BGD16911,16911,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,,,0,60,"Southern Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Paltan,23.7362,90.4142,1,"Dhaka Tribune",National,"On Nov 12, leaders and activists of non-political social organizations formed a human chain outside National Press Club (Paltan, Dhaka city) demanding state recognition of Nov 12 as Coastal Day. [size=no report]",0,1574183712,BGD
6360085,818,EGY10205,10205,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Egypt)","Labour Group (Egypt)",6,,,0,60,"Northern Africa",Egypt,Sharkia,"10 Ramadan 1",,"10th of Ramadan City",30.2964,31.7463,1,"Rassd, El Fagr News, FJ Portal, Arab Trade Union Confederation",Other-National,"From November 11 to November 14, 2019, workers at two Egyptian International Pharmaceutical Industries Company (EIPICO) factories went on strike and held a protest at the factory in 10th of Ramadan City (10 Ramadan, Sharkia). Protesters demanded higher wages, health insurance for families, safe and stable working conditions, and incentives. The company ultimately decided to fire and replace all employees [size=hundreds].",0,1574122421,EGY
6354458,760,SYR70702,70702,"12 November 2019",2019,1,Protests,"Excessive force against protesters","Military Forces of Turkey (2016-)","Military Forces of Russia (2000-)",8,"Protesters (Syria)",,6,68,"Middle East",Syria,Aleppo,"Ain Al Arab","Ain al Arab","Ain al Arab",36.8891,38.3521,2,"SOHR, Liveuamap","Local partner-New media","On 12 November 2019, Turkish and/or Russian forces shot and killed 9 protesters who were throwing stones and shoes at the joint Turkish-Russian patrol as it passed through the Ain al Arab countryside. [size=no report]",9,1574116078,SYR
6339099,31,AZE12261,12261,"12 November 2019",2019,1,Protests,"Protest with intervention","Protesters (Azerbaijan)","MP: Equality Party",6,"Police Forces of Azerbaijan (2003-)",,1,16,"Caucasus and Central Asia",Azerbaijan,Baku,,,Baku,40.3953,49.8822,1,Azatutyun,Regional,"On 12 November, several dozens of members of Musavat party gathered to held a protest in Baku to demand the right to protest in the city that had been unauthorized for some time. Police forces intervened and dispersed the protest. [Size=several dozen]",0,1574102850,AZE
6360349,180,DRC16011,16011,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Democratic Republic of Congo)","UDPS: Union for Democracy and Social Progress",6,,,0,60,"Middle Africa","Democratic Republic of Congo",Sud-Kivu,Bukavu,Bukavu,Bukavu,-2.5,28.8667,1,"La Prunelle",Subnational,"On 12 November 2019, tens of UDPS militants reportedly staged a demonstration in the city of Bukavu, Sud-Kivu, to celebrate the first anniversary of demonstrations that caused the withdrawal of the candidacy of Martin Fayulu to the presidency. [size=10]",0,1574122422,COD
6340643,368,IRQ21958,21958,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Students (Iraq)",6,,,0,60,"Middle East",Iraq,Muthanna,"As Samawah",,"As Samawah",31.3059,45.2799,1,"Al Mirbad",National,"On Nov 12, middle school students and Al-Muthanna university students took part in the protest taking place in As Samawah city. Al Muthanna university students closed down the university. [size=no report]",0,1574105867,IRQ
6360359,12,ALG7542,7542,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Algeria)","Students (Algeria)",6,,,0,60,"Northern Africa",Algeria,Bouira,Bouira,,Bouira,36.38,3.9014,1,Liberte,National,"On 12 November, 2019, students held their 38th consecutive anti-regime university demonstrations in Bouira. [size=no report]",0,1574122422,DZA
6362919,356,IND65758,65758,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"West Bengal",Jalpaiguri,Jalpaiguri,Jalpaiguri,26.5432,88.7163,1,"Siliguri Times",Subnational,"On 12 November, locals of the Jalpaiguri Rakhaldevi area blocked the roads and staged a protest in Jalpaiguri city (West Bengal) demanding the repair of a local road. Later, the Kotwali Police of Jalpaiguri reached the spot and persuaded the local people to remove the roadblock, without any report of physical intervention. [size=no report]",0,1574183713,IND
6339111,398,KAZ337,337,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Kazakhstan)",,6,,,0,60,"Caucasus and Central Asia",Kazakhstan,"South Kazakhstan",Turkestan,,Turkestan,43.3009,68.2622,1,"Ermek Narymbai","New media","On 12 November, about 30 protesters gathered outside the provincial court in Turkestan city demanding release of a Kazakh journalist from prison. The Committee to Protect Journalists global watchdog had previously urged the authorities in Kazakhstan to drop all charges against the journalist and free him. [size=about30]",0,1574102850,KAZ
6340648,368,IRQ21964,21964,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Students (Iraq), Teachers (Iraq), Health Workers (Iraq)",6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,"Al Mirbad",National,"On Nov 12, thousands of school children, teachers, graduate degree holders, the Dentist union and personnel from the Department of Pharmacy and Medical supplies took part in the protest which took place in central Diwaniyah city. Strikes were announced in the water and sanitation departments. [size=thousands]",0,1574105867,IRQ
6340904,376,ISR1578,1578,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Israel)","Joint List",6,,,0,60,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Tel Aviv",32.0809,34.7806,1,"Arutz Sheva",National,"On Nov 12, extreme-left activists and two Knesset members from the Joint List protested against the IDF and the government in Tel Aviv city, following the attacks from the Gaza Strip and the assassination of a senior Islamic Jihad official. [size=no report]",0,1574105867,ISR
6362923,356,IND65797,65797,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"West Bengal",Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,"Siliguri Times",Subnational,"On 12 November, traders staged a protest in Siliguri city (Darjeeling district, West Bengal) condemning the recent attack on a local pharmacist and demanding protection and prevention of such incidents in future. [size=no report]",0,1574183713,IND
6360365,12,ALG7544,7544,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Algeria)","Students (Algeria)",6,,,0,60,"Northern Africa",Algeria,Setif,Setif,,Setif,36.1914,5.4094,1,Liberte,National,"On 12 November, 2019, students held their 38th consecutive anti-regime university demonstrations in Setif. [size=no report]",0,1574122422,DZA
6340397,422,LBN2332,2332,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,Beirut,Beirut,,Beirut-Mazraa,33.8783,35.5073,1,"National News Agency Lebanon, An Nahar",National-Regional,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. Demonstrators blocked a road near Beirut's Justice Palace. Demonstrators outside the Justice Palace prevented lawyers, judges and employees from entering the building. Nearby, a demonstration took place outside the French embassy in Beirut against foreign interference. [size=no report]",0,1574105866,LBN
6360110,478,MAA629,629,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Mauritania)",,6,,,0,60,"Western Africa",Mauritania,Nouakchott,Nouakchott,Nouakchott,Nouakchott,18.1194,-16.0406,1,"Al Akhbar (Mauritania), Sahara Media",National-Regional,"On 12 November, 2019, bloggers and citizens staged a sit-in in front of the health ministry in Nouakchott to express their support for recent measures taken by the health ministry to reform the sector. [size=dozens]",0,1574122421,MRT
6360366,12,ALG7539,7539,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Algeria)","Students (Algeria)",6,,,0,60,"Northern Africa",Algeria,Constantine,Constantine,,Constantine,36.365,6.6147,1,Liberte,National,"On 12 November, 2019, students held their 38th consecutive anti-regime university demonstrations in Constantine. [size=no report]",0,1574122422,DZA
6340398,422,LBN2336,2336,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)","Students (Lebanon)",6,,,0,60,"Middle East",Lebanon,Beirut,Beirut,,Beirut-Saifi,33.8927,35.509,1,"An Nahar, Daily Star (Lebanon)",National-Regional,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. Demonstrators blocked a road in Beirut's Saifi district. Students also demonstrated at the Ring bridge in Beirut, in large numbers and set alight tyres. Demonstrators later continued towards the Riad al Solh square. [size=large]",0,1574105866,LBN
6360367,12,ALG7540,7540,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Algeria)","Students (Algeria)",6,,,0,60,"Northern Africa",Algeria,Bejaia,Bejaia,,Bejaia,36.75,5.0833,1,Liberte,National,"On 12 November, 2019, students held their 38th consecutive anti-regime university demonstrations in Bejaia. [size=no report]",0,1574122422,DZA
6362927,356,IND65796,65796,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"West Bengal",Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,"Siliguri Times",Subnational,"On 12 November, members of the Dooars Human Care Society staged a rally in Siliguri city (Darjeeling district, West Bengal) in support of a ban on gutkas and pan masala containing tobacco and nicotine. [size=no report]",0,1574183713,IND
6362928,356,IND65798,65798,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","TMC: Trinamool Congress Party",6,,,0,60,"Southern Asia",India,"West Bengal",Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,"Siliguri Times",Subnational,"On 12 November, TMC members staged a protest in Siliguri city (Darjeeling district, West Bengal) against the Siliguri Municipal Corporation and condemning the death toll due to dengue fever. [size=no report]",0,1574183713,IND
6340400,422,LBN2366,2366,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,North,Tripoli,,Tripoli,34.4367,35.8497,1,"Al Nour, Daily Star (Lebanon)",National,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. Hundreds of demonstrators blocked a road in Tripoli's Palma, as well as several roads leading to the City's Nijmeh square. [size=hundreds]",0,1574105866,LBN
6360370,12,ALG7541,7541,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Algeria)","Students (Algeria)",6,,,0,60,"Northern Africa",Algeria,"Tizi Ouzou","Tizi Ouzou",,"Tizi Ouzou",36.7118,4.0459,1,Liberte,National,"On 12 November, 2019, students held their 38th consecutive anti-regime university demonstrations in Tizi Ouzou. [size=no report]",0,1574122422,DZA
6360374,12,ALG7543,7543,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Algeria)","Students (Algeria)",6,,,0,60,"Northern Africa",Algeria,Oran,Oran,,Oran,35.6911,-0.6417,1,Liberte,National,"On 12 November, 2019, students held their 38th consecutive anti-regime university demonstrations in Oran. [size=no report]",0,1574122422,DZA
6360120,566,NIG15680,15680,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Nigeria)","Teachers (Nigeria)",6,,,0,60,"Western Africa",Nigeria,"Cross River",Calabar-Municipal,,Calabar,4.9667,8.3333,1,"Sun (Nigeria), Punch",National,"On 12 November 2019, teachers in Calabar demonstrated and demanded their reinstatement into the service at the Government House. [size=500]",0,1574122421,NGA
6339129,268,GEO1328,1328,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Georgia)","Labour Group (Georgia)",6,,,0,60,"Caucasus and Central Asia",Georgia,Tbilisi,Tbilisi,,Tbilisi,41.7183,44.8306,1,Interpressnews,National,"On 12 November, employees of a Georgian-US oil company organized a protest in front of US Embassy in Tbilisi. They demanded salaries that had not been paid to them for 10 months. [size=no report]",0,1574102850,GEO
6360636,566,NIG15676,15676,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Nigeria)","Street Traders (Nigeria), Women (Nigeria), Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Lagos,"Lagos Island",,Lagos,6.4531,3.3958,1,"Vanguard (Nigeria)",National,"On 12 November 2019, street traders, mostly women, demonstrated against the demolition of a market at the Lagos State House of Assembly. [size=no report]",0,1574122423,NGA
6339133,417,KGZ301,301,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Kyrgyzstan)",,6,,,0,60,"Caucasus and Central Asia",Kyrgyzstan,Bishkek,Bishkek,,Bishkek,42.8731,74.6003,1,"Kaktus Media",National,"On 12 November, about 15 protesters demonstrated outside the presidential administration in Bishkek demanding justice in a murder case. Protesters urged the authorities to dismiss the judge who ruled on the case and bring back perpetrators of the crime to justice. [size=about15]",0,1574102850,KGZ
6340925,422,LBN2358,2358,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,Nabatiye,Nabatiye,,Nabatiye,33.3789,35.4839,1,"Daily Star (Lebanon)",National,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. A large group of demonstrators gathered in Downton Nabatiyeh. [size=large]",0,1574105867,LBN
6340928,422,LBN2335,2335,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)","Students (Lebanon)",6,,,0,60,"Middle East",Lebanon,Beirut,Beirut,,"Beirut-Ras Beirut",33.8919,35.4816,1,"Daily Star (Lebanon)",National,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. Students demonstrated outside the Ministry of Education in Beirut's Verdun area. [size=no report]",0,1574105867,LBN
6360129,180,DRC16008,16008,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Democratic Republic of Congo)","UDPS: Union for Democracy and Social Progress",6,,,0,60,"Middle Africa","Democratic Republic of Congo",Kinshasa,Kinshasa,Limete,Limete,-4.3487,15.3389,1,"7 Sur 7",National,"On 12 November 2019, UDPS militants reportedly staged a demonstration in Limete commune of Kinshasa, to celebrate the first anniversary of demonstrations that caused the withdrawal of the candidacy of Martin Fayulu to the presidency. [size=no report]",0,1574122421,COD
6354498,760,SYR70683,70683,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Syria)",,6,,,0,60,"Middle East",Syria,Al-Hasakeh,Quamishli,Quamishli,Quamishli,37.0447,41.2262,1,Liveuamap,"Local partner-New media","On 12 November 2019, a demonstration was held in the city of Quamishli in support of QSD forces and against the Turkish-led invasion. [size=no report]",0,1574116078,SYR
6360132,180,DRC16007,16007,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Democratic Republic of Congo)",,6,,,0,60,"Middle Africa","Democratic Republic of Congo",Kinshasa,Kinshasa,Lingwala,"Camp Kokolo",-4.3281,15.2904,1,"7 Sur 7",National,"On 12 November 2019, around 50 activists from ""Le Coq, Eveil du Congo"" social movement reportedly staged a demonstration in front of the High Military Court of Kinshasa, 500m west of Camp Kokolo neighbourhood in Lingwala commune, to ask for the immediate arrest of provincial minister of Interior of Kinshasa Dolly Makambo. *Note that on October 30, a Congolose policeman part of the guard of the minister killed the Administrative Director of Vijana Hospital (DRC15902). [size=50]",0,1574122421,COD
6362948,356,IND65893,65893,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Karnataka,Mandya,Mandya,Mandya,12.5223,76.8974,1,"The Hindu",National,"On November 12, hundreds of mid-day meal workers staged a protest outside the Zilla Panchayat office in Mandya city (Mandya, Karnataka), raising slogans against ISKCON and criticised the state government for privatisation of midday meal programme. [size=hundreds]",0,1574183713,IND
6341188,364,IRN5517,5517,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)",,6,,,0,60,"Middle East",Iran,Tehran,Tehran,Central,"Tehran-District 12",35.681,51.4291,1,VOA,International,"On 12 November 2019, a group of investors defrauded by the Caspian Credit Institute protested outside the Iranian Parliament in Tehran. [size=no report]",0,1574105868,IRN
6340934,422,LBN2331,2331,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,North,Tripoli,,Beddawi,34.4469,35.8678,1,"Daily Star (Lebanon)",National,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. A group of demonstrators marched from Beddawi to Tripoli. [size=no report]",0,1574105867,LBN
6340936,422,LBN2334,2334,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)","Students (Lebanon)",6,,,0,60,"Middle East",Lebanon,Beirut,Beirut,,Beirut-Port,33.8982,35.5074,1,"Daily Star (Lebanon)",National,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. A large group of students and activists gathered in Beirut's Riad al Solh square. [size=large]",0,1574105867,LBN
6360393,504,MOR2295,2295,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Morocco)",,6,,,0,60,"Northern Africa",Morocco,"Draa - Tafilalet",Zagora,Tinzouline,Tinzouline,30.3599,-6.1875,1,Maghress,National,"On 12 November 2019, in Tinzouline, residents organized a sit-in to protest water supply shortages in the region. [size=tens]",0,1574122422,MAR
6340937,422,LBN2368,2368,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,"Mount Lebanon",Kesrouane,,"Zouq Mosbeh",33.9567,35.62,1,"Daily Star (Lebanon)",National,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. In Zouq Mosbeh demonstrators blocked a road. [size=no report]",0,1574105867,LBN
6360139,231,ETH5369,5369,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Students (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Oromia,"West Shewa",Ejere,Guder,9.1833,38.3333,1,"Addis Standard",National,"On 12 November 2019, in Guder, students and residents demonstrated against the killing of two Oromo students in Woldiya University. [size=no report]",0,1574122421,ETH
6340939,422,LBN2337,2337,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,Bekaa,Zahleh,,"Bekaa Valley",33.8333,36,1,"Daily Star (Lebanon)",National,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. A large group of demonstrators gathered in the Bekaa Valley. [size=large]",0,1574105867,LBN
6360140,231,ETH5366,5366,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Students (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Oromia,"East Shewa","Adami Tulu Jido Kombolcha",Bulbula,7.7167,38.65,1,"Addis Standard",National,"On 12 November 2019, in Bulbula, students and residents demonstrated against the killing of two Oromo students in Woldiya University. [size=no report]",0,1574122421,ETH
6360141,231,ETH5374,5374,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Students (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Oromia,"East Shewa","Adami Tulu Jido Kombolcha",Ziway,7.9333,38.7167,1,"Addis Standard",National,"On 12 November 2019, in Ziway, students and residents demonstrated against the killing of two Oromo students in Woldiya University. [size=no report]",0,1574122421,ETH
6364749,300,GRC1166,1166,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Greece)","Students (Greece)",6,,,0,60,Europe,Greece,"West Greece",Achaea,Patras,Patras,38.2444,21.7344,1,"To Vima",National,"On 12 November, students occupied three university departments in Patras to protest against the previous day's student clashes with the police in Athens, the abolition of the asylum law and police operations in Athens ahead of the 46th 17 November anniversary. This is part of a series of university building occupations across the country. [size=no report]",0,1574184062,GRC
6360142,231,ETH5362,5362,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ethiopia)",,6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"North Wollo",Weldiya,Weldiya,11.8277,39.5916,1,"Addis Standard",National,"On 12 November 2019, in Weldiya, demonstrators marched to denounce the killing of two university students in Woldiya Universtiy, Amhara region. [size=no report]",0,1574122421,ETH
6364494,100,BGR743,743,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Bulgaria)",,6,,,0,60,Europe,Bulgaria,"Sofia City",Sofia,,Sofia,42.6974,23.3212,1,Fakti.bg,National,"On 12 November, residents of the Mladost area partially blocked Tsarigrasko Shose in Sofia protesting against the transfer of an addict treatment center to a hospital in their area, fearing its proximity to daycare centers and children's playgrounds. [size=no report]",0,1574184061,BGR
6360143,231,ETH5364,5364,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Students (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Oromia,"West Harerghe",Mieso,Chiro,9.0833,40.8667,1,"Addis Standard",National,"On 12 November 2019, in Chiro, students and residents demonstrated against the killing of two Oromo students in Woldiya University. [ size=no report]",0,1574122421,ETH
6364751,300,GRC1164,1164,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Greece)","Students (Greece)",6,,,0,60,Europe,Greece,Attica,Athens,"Central Athens",Athens,37.9833,23.7333,1,"To Vima",National,"On 12 November, students occupied more than 15 university schools and departments in Athens to protest against the previous day's student clashes with the police, the abolition of the asylum law and police operations in Athens ahead of the 46th 17 November anniversary. This is part of a series of university building occupations across the country. [size=no report]",0,1574184062,GRC
6340687,422,LBN2341,2341,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,Akkar,Akkar,,"El Aabde",34.5169,35.9683,1,"Al Nour",National,"On November 12 2019, Lebanese citizens continued to demonstrate for a 27th day and demanded the government to resign. Demonstrators blocked the Aabdeh roundabout. A demonstrative march that started in the Aabdeh square and moved towards a location allocated to the University of Lebanon. [size=no report]",0,1574105867,LBN
6360144,231,ETH5370,5370,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Students (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Oromia,"West Shewa",Dendi,Ginchi,9.0333,38.15,1,"Addis Standard",National,"On 12 November 2019, in Ginchi, students and residents demonstrated against the killing of two Oromo students in Woldiya University. [ size=no report]",0,1574122421,ETH
6362960,356,IND65904,65904,"12 November 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Krishna,Vijayawada,Vijayawada,16.5074,80.6466,1,"The Hindu",National,"On November 12, relatives staged a protest on the national highway near Government General Hospital in Vijayawada city (Krishna, AP), demanding capital punishment to the accused after a person was found dead in her neighbours house and was sexually abused. [size=no report]",0,1574183713,IND
